1629473507, 69.7
1629473508, 69.8
1629473509, 68.5
1629473510, 41.6
1629473511, 67.2
1629473512, 49.4
1629473513, 38.9
1629473514, 38.9
1629473515, 38.9
1629473516, 43.9
1629473517, 42.8
1629473518, 40.4
1629473519, 38.9
1629473520, 44.9
1629474261, 15
1629474299, 15
1629474313, 15
1629474326, 15
1629474327, 15
1629474330, 15
1629474331, 15
1629474332, 15
1629474332, 15
1629474333, 15
1629474349, 15
1629474350, 15
1629474351, 15
1629474352, 15
1629474356, 15
1629474357, 15
1629474368, 15
1629474369, 15
1629474370, 15
1629474370, 15
1629474371, 15
1629474371, 15
1629474405, 15
1629474408, 15
1629474409, 15
1629474409, 15
1629474410, 15
1629474423, 15
1629474424, 15
1629474424, 15
1629474424, 15
1629474425, 15
1629474426, 15
1629474518, 15
1629474533, 15
1629474537, 15
1629475071, 15
1629475072, 15
1629475073, 15
1629475074, 15
1629475074, 15
1629475075, 15
1629475092, 15
1629475093, 15
1629475093, 15
1629475126, 15
1629475127, 15
1629475140, 15
1629475140, 15
1629475237, 15
1629475237, 15
1629475259, 15
1629475259, 15
1629475259, 15
1629475259, 15
1629475260, 15
1629475261, 15
1629475262, 15
1629475263, 15
1629475263, 15
1629475311, 15
1629475312, 15
1629475313, 15
1629475314, 15
1629475315, 15
1629475316, 15
1629475317, 15
1629475324, 15
1629475325, 15
1629475325, 15
1629475341, 15
1629475368, 15
1629475369, 15
1629475379, 15
1629475380, 15
1629475393, 15
1629475421, 15
1629475422, 15
1629475422, 15
1629475423, 15
1629475423, 15
1629475424, 15
1629475424, 15
1629475424, 15
1629475425, 15
1629475608, 15
1629475609, 15
1629475684, 15
1629475685, 15
1629475705, 15
1629475708, 15
1629475755, 15
1629475757, 15
1629475762, 15
1629475763, 15
1629475814, 15
1629475815, 15
1629475821, 15
1629475954, 15
1629475956, 15
1629476007, 15
1629476008, 15
1629476029, 15
1629476106, 15
1629476108, 15
1629476124, 15
1629476148, 15
1629476149, 15
1629476154, 15
1629476155, 15
1629476156, 15
1629476156, 15
1629476156, 15
1629476409, 15
1629476409, 15
1629476410, 15
1629476422, 15
1629476422, 15
1629476428, 15
1629476429, 15
1629476429, 15
1629476430, 15
1629476602, 15
1629476603, 15
1629476607, 15
1629476608, 15
1629476613, 15
1629476614, 15
1629476762, 15
1629476762, 15
1629476767, 15
1629476767, 15
1629476860, 15
1629476861, 15
1629476865, 15
1629476866, 15
1629476869, 15
1629476869, 15
1629476870, 15
1629476870, 15
1629476871, 15
1629476872, 15
1629476872, 15
1629476873, 15
1629477257, 15
1629477257, 15
1629477262, 15
1629477372, 15
1629477375, 15
1629477396, 15
1629477400, 15
1629477404, 15
1629477404, 15
1629477422, 15
1629477422, 15
1629477426, 15
1629477427, 15
1629477449, 15
1629477449, 15
1629477453, 15
1629477454, 15
1629477475, 15
1629477475, 15
1629477481, 15
1629477481, 15
1629477486, 15
1629477486, 15
1629477573, 15
1629477573, 15
1629477584, 15
1629477585, 15
1629477855, 15
1629477863, 15
1629477891, 15
1629477891, 15
1629477899, 15
1629477900, 15
1629477979, 15
1629477980, 15
1629477984, 15
1629477985, 15
1629478001, 15
1629478001, 15
1629478006, 15
1629478006, 15
1629478008, 15
1629478008, 15
1629478008, 15
1629478009, 15
1629478009, 15
1629478009, 15
1629478009, 15
1629478013, 15
1629478014, 15
1629478014, 15
1629478014, 15
1629478049, 15
1629478050, 15
1629478061, 15
1629478062, 15
1629478063, 15
1629478063, 15
1629478063, 15
1629478064, 15
1629478064, 15
1629478088, 15
1629478089, 15
1629478105, 15
1629478106, 15
1629478107, 15
1629478144, 15
1629478144, 15
1629478149, 15
1629478149, 15
1629478150, 15
1629478260, 15
1629478261, 15
1629478275, 15
1629478275, 15
1629478276, 15
1629478276, 15
1629478312, 15
1629478313, 15
1629478319, 15
1629478320, 15
1629478384, 15
1629478384, 15
1629478390, 15
1629478391, 15
1629478391, 15
1629478392, 15
1629478392, 15
1629478392, 15
1629478392, 15
1629478392, 15
1629478430, 15
1629478430, 15
1629478436, 15
1629478437, 15
1629478448, 15
1629478448, 15
1629478527, 15
1629478527, 15
1629478530, 15
1629478531, 15
1629478531, 15
1629478532, 15
1629479636, 15
1629479638, 15
1629479759, 15
1629479766, 55
1629479766, 55
1629479767, 55
1629479767, 55
1629479823, 55
1629479823, 55
1629479824, 55
1629479830, 75
1629479831, 75
1629479831, 75
1629479832, 75
1629479832, 75
1629479832, 75
1629479833, 75
1629479833, 75
1629479834, 75
1629479834, 75
1629479837, 75
1629479871, 75
1629479871, 75
1629479872, 75
1629479872, 75
1629479873, 75
1629479874, 75
1629479874, 75
1629479875, 75
1629479875, 75
1629479878, 24
1629479879, 24
1629481083, 24
1629481083, 24
1629481085, 24
1629481086, 24
1629481086, 24
1629481086, 24
1629481087, 24
1629481087, 24
1629481087, 24
1629481097, 55
1629481098, 55
1629481098, 55
1629481100, 55
1629481159, 55
1629481160, 55
1629481161, 55
1629481162, 55
1629481162, 55
1629481163, 55
1629481163, 55
1629481171, 65
1629481172, 65
1629481173, 65
1629481173, 65
1629481223, 6
1629481228, 5
1629481270, 76
1629481270, 76
1629481271, 76
1629481272, 76
1629481273, 76
1629481302, 76
1629481320, 75
1629481320, 75
1629481321, 75
1629481321, 75
1629481321, 75
1629481322, 75
1629481382, 75
1629481382, 75
1629481383, 75
1629481383, 75
1629481383, 75
1629481386, 74
1629481386, 74
1629481387, 74
1629481387, 74
1629481387, 74
1629481388, 74
1629481388, 74
1629481389, 74
1629481389, 74
